ac_id,date,debit_credit_indicator,transaction_category,transaction_type,transaction_amount,disputed_transaction_indicator,failed_transaction_indicator,counterparty_name,description,category,sub_category,country,city,transaction_id
1100023468,2022-07-19,Debit,ATM / PoS,Card Payment,2475,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,658
1100023468,2023-04-08,Debit,ATM / PoS,Card Payment,2383,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,921
1100023468,2022-09-21,Debit,ATM / PoS,Card Payment,2767,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,928
1100023468,2023-07-18,Debit,ATM / PoS,Card Payment,2125,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,916
1100023468,2022-07-25,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,738
1100023468,2022-08-13,Debit,ATM / PoS,Card Payment,2701,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,126
1100023468,2023-02-06,Debit,ATM / PoS,Card Payment,2373,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,902
1100023468,2023-09-05,Debit,ATM / PoS,Card Payment,2497,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,790
1100023468,2022-09-24,Debit,ATM / PoS,Card Payment,2840,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,175
1100023468,2023-08-03,Debit,ATM / PoS,Card Payment,2548,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1146
1100023468,2023-08-12,Debit,ATM / PoS,Card Payment,2941,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1173
1100023468,2023-06-23,Debit,ATM / PoS,Card Payment,2459,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,184
1100023468,2023-01-25,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,193
1100023468,2022-10-16,Debit,ATM / PoS,Card Payment,2255,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,918
1100023468,2023-01-03,Debit,ATM / PoS,Card Payment,2737,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,689
1100023468,2022-08-19,Debit,ATM / PoS,Card Payment,2633,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,906
1100023468,2023-06-03,Debit,ATM / PoS,Card Payment,2570,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,105
1100023468,2023-03-24,Debit,ATM / PoS,Card Payment,2322,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,149
1100023468,2023-06-10,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,740
1100023468,2023-08-01,Debit,ATM / PoS,Card Payment,2600,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,652
1100023468,2023-01-28,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,737
1100023468,2022-10-28,Debit,ATM / PoS,Card Payment,2648,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,954
1100023468,2022-07-27,Debit,ATM / PoS,Card Payment,2737,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,688
1100023468,2022-10-23,Debit,ATM / PoS,Card Payment,2689,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,71
1100023468,2023-07-12,Debit,ATM / PoS,Card Payment,2647,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,939
1100023468,2022-10-20,Debit,ATM / PoS,Card Payment,2497,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,789
1100023468,2022-08-28,Debit,ATM / PoS,Card Payment,2228,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,697
1100023468,2022-07-20,Debit,ATM / PoS,Card Payment,2729,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,654
1100023468,2023-03-19,Debit,ATM / PoS,Card Payment,2490,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,778
1100023468,2023-04-10,Debit,ATM / PoS,Card Payment,2998,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,721
1100023468,2023-03-16,Debit,ATM / PoS,Card Payment,2824,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,94
1100023468,2023-03-25,Debit,ATM / PoS,Card Payment,2255,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,919
1100023468,2022-10-11,Debit,ATM / PoS,Card Payment,2511,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,924
1100023468,2023-01-12,Debit,ATM / PoS,Card Payment,2821,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,81
1100023468,2023-08-15,Debit,ATM / PoS,Card Payment,2607,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,678
1100023468,2023-07-26,Debit,ATM / PoS,Card Payment,2634,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,911
1100023468,2022-08-24,Debit,ATM / PoS,Card Payment,2251,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,913
1100023468,2023-07-04,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,195
1100023468,2022-10-08,Debit,ATM / PoS,Card Payment,2061,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,120
1100023468,2023-04-07,Debit,ATM / PoS,Card Payment,2708,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,154
1100023468,2023-08-11,Debit,ATM / PoS,Card Payment,2846,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,194
1100023468,2023-03-26,Debit,ATM / PoS,Card Payment,2427,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1159
1100023468,2022-08-23,Debit,ATM / PoS,Card Payment,2801,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1129
1100023468,2023-09-11,Debit,ATM / PoS,Card Payment,2452,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,153
1100023468,2023-01-16,Debit,ATM / PoS,Card Payment,2040,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1127
1100023468,2023-01-04,Debit,ATM / PoS,Card Payment,2292,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1145
1100023468,2023-02-17,Debit,ATM / PoS,Card Payment,2680,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1155
1100023468,2023-06-13,Debit,ATM / PoS,Card Payment,2292,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1144
1100023468,2022-09-04,Debit,ATM / PoS,Card Payment,2669,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1082
1100023468,2022-08-27,Debit,ATM / PoS,Card Payment,2778,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,961
1100023468,2023-09-20,Debit,ATM / PoS,Card Payment,2286,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1083
1100023468,2023-08-26,Debit,ATM / PoS,Card Payment,2490,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,777
1100023468,2023-09-09,Debit,ATM / PoS,Card Payment,2701,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,124
1100023468,2023-03-20,Debit,ATM / PoS,Card Payment,2511,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,926
1100023468,2022-12-27,Debit,ATM / PoS,Card Payment,2729,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,655
1100023468,2023-07-13,Debit,ATM / PoS,Card Payment,2778,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,962
1100023468,2023-08-18,Debit,ATM / PoS,Card Payment,2537,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1073
1100023468,2023-07-24,Debit,ATM / PoS,Card Payment,2066,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,145
1100023468,2022-09-15,Debit,ATM / PoS,Card Payment,2600,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,650
1100023468,2023-01-30,Debit,ATM / PoS,Card Payment,2801,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1130
1100023468,2023-01-05,Debit,ATM / PoS,Card Payment,2146,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1046
1100023468,2023-07-22,Debit,ATM / PoS,Card Payment,2872,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,743
1100023468,2023-08-23,Debit,ATM / PoS,Card Payment,2824,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,95
1100023468,2022-10-10,Debit,ATM / PoS,Card Payment,2490,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,779
1100023468,2023-02-18,Debit,ATM / PoS,Card Payment,2484,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,701
1100023468,2023-03-30,Debit,ATM / PoS,Card Payment,2305,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,67
1100023468,2022-10-09,Debit,ATM / PoS,Card Payment,2684,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1166
1100023468,2022-08-11,Debit,ATM / PoS,Card Payment,2344,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,647
1100023468,2023-03-15,Debit,ATM / PoS,Card Payment,2325,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,158
1100023468,2023-01-17,Debit,ATM / PoS,Card Payment,2901,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,937
1100023468,2023-08-16,Debit,ATM / PoS,Card Payment,2818,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,76
1100023468,2023-03-03,Debit,ATM / PoS,Card Payment,2840,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,177
1100023468,2023-06-27,Debit,ATM / PoS,Card Payment,2344,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,649
1100023468,2023-07-17,Debit,ATM / PoS,Card Payment,2036,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1063
1100023468,2023-04-13,Debit,ATM / PoS,Card Payment,2286,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1085
1100023468,2022-09-12,Debit,ATM / PoS,Card Payment,2291,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1132
1100023468,2023-09-01,Debit,ATM / PoS,Card Payment,2255,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,920
1100023468,2023-07-20,Debit,ATM / PoS,Card Payment,2996,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,702
1100023468,2023-07-28,Debit,ATM / PoS,Card Payment,2484,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,700
1100023468,2022-09-13,Debit,ATM / PoS,Card Payment,2829,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,130
1100023468,2023-08-17,Debit,ATM / PoS,Card Payment,2839,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,167
1100023468,2022-09-14,Debit,ATM / PoS,Card Payment,2303,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1176
1100023468,2022-09-20,Debit,ATM / PoS,Card Payment,2881,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,793
1100023468,2022-08-30,Debit,ATM / PoS,Card Payment,2373,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,900
1100023468,2023-04-11,Debit,ATM / PoS,Card Payment,2664,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1067
1100023468,2022-07-29,Debit,ATM / PoS,Card Payment,2146,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1044
1100023468,2022-08-08,Debit,ATM / PoS,Card Payment,2186,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,98
1100023468,2022-09-30,Debit,ATM / PoS,Card Payment,2818,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,78
1100023468,2023-06-21,Debit,ATM / PoS,Card Payment,2821,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,80
1100023468,2023-02-03,Debit,ATM / PoS,Card Payment,2778,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,960
1100023468,2022-07-26,Debit,ATM / PoS,Card Payment,2833,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,144
1100023468,2023-02-09,Debit,ATM / PoS,Card Payment,2568,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,93
1100023468,2022-09-28,Debit,ATM / PoS,Card Payment,2590,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,187
1100023468,2022-08-02,Debit,ATM / PoS,Card Payment,2079,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,197
1100023468,2023-01-18,Debit,ATM / PoS,Card Payment,2344,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,648
1100023468,2022-10-19,Debit,ATM / PoS,Card Payment,2796,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1077
1100023468,2022-09-16,Debit,ATM / PoS,Card Payment,2141,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,970
1100023468,2022-08-20,Debit,ATM / PoS,Card Payment,2190,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,133
1100023468,2023-06-05,Debit,ATM / PoS,Card Payment,2729,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,653
1100023468,2023-02-05,Debit,ATM / PoS,Card Payment,2813,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1171
1100023468,2023-02-27,Debit,ATM / PoS,Card Payment,2881,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,792
1100023468,2022-11-01,Debit,ATM / PoS,Card Payment,2998,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,720
1100023468,2023-01-02,Debit,ATM / PoS,Card Payment,2833,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,142
1100023468,2023-08-14,Debit,ATM / PoS,Card Payment,2590,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,189
1100023468,2023-08-19,Debit,ATM / PoS,Card Payment,2455,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,164
1100023468,2023-08-07,Debit,ATM / PoS,Card Payment,2767,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,929
1100023468,2023-07-05,Debit,ATM / PoS,Card Payment,2633,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,908
1100023468,2022-09-10,Debit,ATM / PoS,Card Payment,2680,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1157
1100023468,2023-02-22,Debit,ATM / PoS,Card Payment,2600,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,651
1100023468,2023-02-26,Debit,ATM / PoS,Card Payment,2264,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,952
1100023468,2023-06-04,Debit,ATM / PoS,Card Payment,2475,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,657
1100023468,2022-10-22,Debit,ATM / PoS,Card Payment,2001,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,613
1100023468,2022-09-07,Debit,ATM / PoS,Card Payment,2066,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,147
1100023468,2022-11-02,Debit,ATM / PoS,Card Payment,2664,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1065
1100023468,2023-08-29,Debit,ATM / PoS,Card Payment,2042,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1141
1100023468,2023-07-23,Debit,ATM / PoS,Card Payment,2850,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,615
1100023468,2022-10-25,Debit,ATM / PoS,Card Payment,2442,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,100
1100023468,2023-02-16,Debit,ATM / PoS,Card Payment,2634,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,909
1100023468,2022-10-05,Debit,ATM / PoS,Card Payment,2211,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,617
1100023468,2023-07-07,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,736
1100023468,2022-07-17,Debit,ATM / PoS,Card Payment,2166,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1149
1100023468,2023-02-14,Debit,ATM / PoS,Card Payment,2066,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,146
1100023468,2023-09-10,Debit,ATM / PoS,Card Payment,2442,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,102
1100023468,2023-03-22,Debit,ATM / PoS,Card Payment,2042,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1140
1100023468,2023-08-27,Debit,ATM / PoS,Card Payment,2511,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,925
1100023468,2023-06-19,Debit,ATM / PoS,Card Payment,2055,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,88
1100023468,2023-01-01,Debit,ATM / PoS,Card Payment,2616,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,735
1100023468,2022-08-17,Debit,ATM / PoS,Card Payment,2609,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,686
1100023468,2022-10-31,Debit,ATM / PoS,Card Payment,2911,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,975
1100023468,2023-09-02,Debit,ATM / PoS,Card Payment,2427,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1160
1100023468,2023-06-22,Debit,ATM / PoS,Card Payment,2775,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,943
1100023468,2023-02-19,Debit,ATM / PoS,Card Payment,2291,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1131
1100023468,2023-01-23,Debit,ATM / PoS,Card Payment,2777,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,959
1100023468,2022-10-12,Debit,ATM / PoS,Card Payment,2159,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1086
1100023468,2023-01-10,Debit,ATM / PoS,Card Payment,2055,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,89
1100023468,2023-09-12,Debit,ATM / PoS,Card Payment,2329,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,180
1100023468,2023-02-13,Debit,ATM / PoS,Card Payment,2850,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,616
1100023468,2023-02-11,Debit,ATM / PoS,Card Payment,2669,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1080
1100023468,2023-07-11,Debit,ATM / PoS,Card Payment,2030,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,964
1100023468,2023-08-13,Debit,ATM / PoS,Card Payment,2403,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1047
1100023468,2022-09-26,Debit,ATM / PoS,Card Payment,2941,false,false,Foodhall@1 MG | Grocery Store | Cafe | Gifts Online,Daily Groceries,Needs,Food and Groceries,India,Bengaluru,1174
